Pressure(Pa),Temperature(K),H2S_mole_frac,CO2_mole_frac,H2S_uptake,CO2_uptake,H2S_Error,CO2_Error
3500000.065,240.,0.308,0.692,304.0964873427,474.5411982803,25.0153320379,32.2792853889
3500000.065,240.,0.404,0.596,387.4382609800,375.5954863608,21.0684748366,27.9106591039
3500000.065,240.,0.5,0.5,452.2604914762,293.9649694255,12.7922153574,14.5744327158
3500000.065,240.,0.596,0.404,496.4685465003,240.4501858346,11.2773466087,15.8849629703
3500000.065,240.,0.692,0.308,536.9724539915,186.9799559194,5.5358947296,8.9999009040
3500000.065,240.,0.788,0.212,584.3422725512,121.5830707629,11.7926605620,9.7290354579
3500000.065,240.,0.884,0.116,625.1842302317,67.9729059361,8.7783791707,11.9076445056
3500000.065,240.,0.98,0.02,662.4093811370,13.0829595105,5.9740844679,3.1689822210
3500000.065,260.,0.02,0.98,27.5566063194,785.7318007096,2.2130089004,5.2046764851
3500000.065,260.,0.116,0.884,126.0577983725,667.3450470010,7.9878517988,13.2882195642
3500000.065,260.,0.212,0.788,209.5344829147,566.6130054695,21.9243890386,29.9904981434
3500000.065,260.,0.308,0.692,292.5415791353,464.2455712677,9.3559552297,8.9399092812
3500000.065,260.,0.404,0.596,373.8661536799,364.8624149950,20.4938549387,19.9131988723
3500000.065,260.,0.5,0.5,435.6210582740,293.6349994488,10.3558656504,7.2197290467
3500000.065,260.,0.596,0.404,486.9455229999,229.3454095185,15.4002218147,24.6645908447
3500000.065,260.,0.692,0.308,532.2342705853,167.2333122864,12.4783169732,16.4423980995
3500000.065,260.,0.788,0.212,576.9646135033,111.6133220629,6.7560521294,9.1462287795
3500000.065,260.,0.884,0.116,609.4793361104,63.0162640682,8.2165018120,6.9570732487
3500000.065,260.,0.98,0.02,649.6408369143,11.1395099979,7.9135535131,2.4253590494
3500000.065,280.,0.02,0.98,27.3124316348,744.3060659611,0.7451621949,4.9568110359
3500000.065,280.,0.116,0.884,133.4599802880,620.6167883809,4.3195198189,7.1922955791
3500000.065,280.,0.212,0.788,224.4291386795,514.0686736728,10.5641237279,12.1646403817
3500000.065,280.,0.308,0.692,309.7456004214,413.4270124546,8.2101215860,8.5305292508
3500000.065,280.,0.404,0.596,378.5487566039,329.7576647706,5.8552938994,7.2020961700
3500000.065,280.,0.5,0.5,443.0313207906,253.6149786268,8.2603095365,10.3765684202
3500000.065,280.,0.596,0.404,491.7311360212,193.7009233390,9.6502081277,10.2736673828
3500000.065,280.,0.692,0.308,537.0133488596,136.1544867403,8.4514278100,6.4467430944
3500000.065,280.,0.788,0.212,575.0634940016,88.5982571619,8.9037195067,7.5103817889
3500000.065,280.,0.884,0.116,596.8679771451,59.7423872481,8.5102915211,6.4107399728
3500000.065,280.,0.98,0.02,634.1450546956,10.0397616187,2.6202906449,0.9532040464
3500000.065,300.,0.02,0.98,38.1011583279,679.3685382921,1.1818746872,2.9795491720
3500000.065,300.,0.116,0.884,185.6331891913,517.3569167801,5.5103654936,8.9419106850
3500000.065,300.,0.212,0.788,303.8201307859,383.2073454396,8.7794180511,9.7045446597
3500000.065,300.,0.308,0.692,344.5323772526,335.3095073735,7.0698740088,8.6074577807
3500000.065,300.,0.404,0.596,411.9087100835,258.5923515926,6.4521001309,6.3355476778
3500000.065,300.,0.5,0.5,467.6224870475,194.5377141065,4.6342062893,3.2594924937
3500000.065,300.,0.596,0.404,516.5002863001,137.3118821200,7.8774436846,11.1060406162
3500000.065,300.,0.692,0.308,547.8627151939,99.2513137635,5.5580150906,4.8739116213
3500000.065,300.,0.788,0.212,576.7757382364,65.1039220083,2.9864579873,2.5572674703
3500000.065,300.,0.884,0.116,603.0128175333,31.9513501800,5.7041353510,3.7844109772
3500000.065,300.,0.98,0.02,626.0722531569,5.2554242716,2.8147193315,0.5949613571
3500000.065,320.,0.02,0.98,30.2016329828,625.9775957341,0.5883709830,3.4844599689
3500000.065,320.,0.116,0.884,155.5009088456,494.7441079213,2.4513093804,4.1556845666
3500000.065,320.,0.212,0.788,260.1803176826,383.3580096037,6.2668598830,6.0388546802
3500000.065,320.,0.308,0.692,343.8420128564,295.0698096532,9.5800307398,8.8817015044
3500000.065,320.,0.404,0.596,419.4399005519,212.8923736191,9.6568051270,9.5637584956
3500000.065,320.,0.5,0.5,473.8697754042,156.2442846008,9.0522105258,9.2119320499
3500000.065,320.,0.596,0.404,515.1333999286,109.7883489569,4.4820624007,2.8413644830
3500000.065,320.,0.692,0.308,547.6783369571,73.8997268205,3.4367155490,2.6952118018
3500000.065,320.,0.788,0.212,570.7486638256,48.1203336663,3.5231033901,2.3586856176
3500000.065,320.,0.884,0.116,592.9325136231,23.7930266316,4.6652078222,1.4099155272
3500000.065,320.,0.98,0.02,611.7693081891,3.9900998860,4.3392176567,0.2328054544
3500000.065,340.,0.02,0.98,23.5699188132,560.7979324774,0.4818083458,3.0960860054
3500000.065,340.,0.116,0.884,127.6635192053,460.8137562141,2.0102488686,2.7908618103
3500000.065,340.,0.212,0.788,220.0972338422,367.6841174711,4.1669893419,4.1243024337
3500000.065,340.,0.308,0.692,296.5885549522,291.6302659008,4.6236183451,3.8696120559
3500000.065,340.,0.404,0.596,370.4962619671,217.7059890958,7.6350188229,4.9821183750
3500000.065,340.,0.5,0.5,426.1208009888,161.9876170827,2.6639196063,3.9666560342
3500000.065,340.,0.596,0.404,474.9825795714,114.0173110993,3.8864933218,2.6545576067
3500000.065,340.,0.692,0.308,510.3295879885,78.4860276260,6.1592134666,4.6654894603
3500000.065,340.,0.788,0.212,539.8763409536,49.0876939809,3.9212202543,0.9122142456
3500000.065,340.,0.884,0.116,564.5948293771,24.4412371479,4.9776750083,0.7130680931
3500000.065,340.,0.98,0.02,585.3359756852,3.9552752784,7.4765592929,0.2321663457
3500000.065,360.,0.02,0.98,18.6742690852,486.4787646257,0.4973737867,3.7068565187
3500000.065,360.,0.116,0.884,101.3608113745,414.5845896861,0.9249658322,3.5114563846
3500000.065,360.,0.212,0.788,179.6058337161,341.5805735959,2.7545238038,2.0715889947
3500000.065,360.,0.308,0.692,251.9388072466,277.5830375552,4.4519604814,4.0347310086
3500000.065,360.,0.404,0.596,317.7479250655,216.0354081145,4.8101546932,4.3235961757
3500000.065,360.,0.5,0.5,374.5348761184,163.3724180595,5.4514638454,2.8709585165
3500000.065,360.,0.596,0.404,422.0695389401,119.5571514875,4.5035425715,2.2183552478
3500000.065,360.,0.692,0.308,463.6237137728,82.1923478766,6.2873496649,4.2258190136
3500000.065,360.,0.788,0.212,499.3020268339,50.5494182424,3.2490622124,1.1873661546
3500000.065,360.,0.884,0.116,525.1621285241,25.8238559038,1.4623863289,0.6018712847
3500000.065,360.,0.98,0.02,548.9920318937,4.1570397805,6.2302897840,0.1491133235
3500000.065,380.,0.02,0.98,14.4358181559,411.8443567880,0.2391352544,2.8484723772
3500000.065,380.,0.116,0.884,80.1103061342,356.9485911069,0.7239232425,1.1419714263
3500000.065,380.,0.212,0.788,143.2424262160,305.1553979097,0.7737805639,2.6579600045
3500000.065,380.,0.308,0.692,204.6005381642,254.2290919424,1.9213968412,1.3492644494
3500000.065,380.,0.404,0.596,261.9650062627,205.4648212756,1.6110273080,1.4054538757
3500000.065,380.,0.5,0.5,316.0375780153,160.9025986942,3.7039753586,1.3532238422
3500000.065,380.,0.596,0.404,365.8572240227,119.4616793257,2.1606897691,2.0947810450
3500000.065,380.,0.692,0.308,405.5212408648,84.9127589353,2.4479127762,1.3526820660
3500000.065,380.,0.788,0.212,443.1868196617,53.4827776851,4.4145383370,1.8916898778
3500000.065,380.,0.884,0.116,476.6459888693,26.9432442706,2.2553975910,0.6085177047
3500000.065,380.,0.98,0.02,503.7324447383,4.4271805357,2.6335383213,0.0961856453
3500000.065,400.,0.02,0.98,11.0994433710,343.4659214786,0.2247604073,1.8604433113
3500000.065,400.,0.116,0.884,62.4739375576,301.0827373351,1.2312368580,1.5076004086
3500000.065,400.,0.212,0.788,112.8853646282,261.4977058678,1.1716829231,1.0340880975
3500000.065,400.,0.308,0.692,161.5495549479,223.0239703650,2.8507123585,2.8076860750
3500000.065,400.,0.404,0.596,210.7625234799,185.8077396231,2.4934249326,2.1030846829
3500000.065,400.,0.5,0.5,257.2724255530,149.8688354814,2.4420445182,1.8859438145
3500000.065,400.,0.596,0.404,303.5090627775,114.9954006665,3.1936657462,0.6366292452
3500000.065,400.,0.692,0.308,343.4121951453,83.2947331059,3.8188640122,1.2428592536
3500000.065,400.,0.788,0.212,383.7331297217,53.6200757465,3.9811677990,1.2296089928
3500000.065,400.,0.884,0.116,416.7238348652,27.8287713036,4.2346434247,0.6734618276
3500000.065,400.,0.98,0.02,449.0718862918,4.5247439926,3.7834164383,0.1587958273
4000000.06,200.,0.02,0.98,40.1310755842,862.5619773449,2.2530230078,8.1770508473
4000000.06,200.,0.116,0.884,148.5588293287,730.2440166989,12.5417969479,23.5229716285
4000000.06,200.,0.212,0.788,235.5810005584,613.1062207195,19.4549554375,33.5213228315
4000000.06,200.,0.308,0.692,351.8255764528,470.8798863347,18.7383963164,19.0885669721
4000000.06,200.,0.404,0.596,406.6716373935,402.0202713293,19.9597510259,34.8498732032
4000000.06,200.,0.5,0.5,456.8394519082,329.9964361012,20.5308781108,33.8832328370
4000000.06,200.,0.596,0.404,496.9879534842,273.7217796248,5.8626680628,12.8968466220
4000000.06,200.,0.692,0.308,560.6048393644,202.9411737963,13.2884140973,22.8490223042
4000000.06,200.,0.788,0.212,584.0423065861,168.7393174458,14.1875192711,23.7781251086
4000000.06,200.,0.884,0.116,630.8412833794,105.8505314452,15.2389396293,24.3161305772
4000000.06,200.,0.98,0.02,684.7320064747,19.3668462804,8.2950433564,7.6619141610
4000000.06,220.,0.02,0.98,33.0017369206,842.9746358335,3.1451312428,5.6828236294
4000000.06,220.,0.116,0.884,145.2396697374,703.3157751966,15.3164003134,20.9573670472
4000000.06,220.,0.212,0.788,246.6417975765,569.7751343972,12.4459329815,22.3582779013
4000000.06,220.,0.308,0.692,322.0671117394,476.5677540367,28.0234863748,33.1100925492
4000000.06,220.,0.404,0.596,388.5503624862,395.4798826845,38.6569769574,47.4204612183
4000000.06,220.,0.5,0.5,460.0548987413,308.6825941993,24.3169402952,29.4068705117
4000000.06,220.,0.596,0.404,501.5888369383,248.2783575546,14.9308935762,16.0188163111
4000000.06,220.,0.692,0.308,541.4264813043,203.0180061551,14.6416460696,20.7283070481
4000000.06,220.,0.788,0.212,596.8260985517,125.1635496115,8.4692792124,10.1003295884
4000000.06,220.,0.884,0.116,624.3127901053,92.0278899947,11.5219676948,21.2981051944
4000000.06,220.,0.98,0.02,674.7594907562,17.2507285435,9.7517108188,5.5836319967
4000000.06,240.,0.02,0.98,30.4774274108,811.9551848795,4.7868488891,7.8014657199
4000000.06,240.,0.116,0.884,130.9074238074,688.4597612510,10.5623759574,18.7966368530
4000000.06,240.,0.212,0.788,225.3430195281,573.1756709521,13.4964231243,19.2214320670
4000000.06,240.,0.308,0.692,301.2873893445,478.6555938285,11.4334678825,11.1505326368
4000000.06,240.,0.404,0.596,383.3084414356,377.1366798313,20.1343952265,23.6459894992
4000000.06,240.,0.5,0.5,442.6346686769,306.0209212516,10.3508201611,9.0708406418
4000000.06,240.,0.596,0.404,499.0358588611,234.1948497875,12.1879582557,14.9019241701
4000000.06,240.,0.692,0.308,537.9846371088,188.9454094922,6.9412902741,11.4849998178
4000000.06,240.,0.788,0.212,573.4508870913,136.0902930771,15.1094881861,24.5560262224
4000000.06,240.,0.884,0.116,622.7562555399,71.7244163432,12.6031644742,6.6375480569
4000000.06,240.,0.98,0.02,664.3164732569,13.9262060147,8.5102374547,3.7450619732
4000000.06,260.,0.02,0.98,27.2350686627,785.2831724746,3.4974995676,6.8080223724
4000000.06,260.,0.116,0.884,128.3101078235,662.3093905534,4.9769901895,7.1868080320
4000000.06,260.,0.212,0.788,212.4846752343,560.9141357373,10.9430409466,11.5279883554
4000000.06,260.,0.308,0.692,295.6266120937,463.2530244875,15.3824551970,18.9767831722
4000000.06,260.,0.404,0.596,366.6374587561,376.1450423098,14.7226870275,18.6041942959
4000000.06,260.,0.5,0.5,437.6793630331,288.3665727780,8.0156396369,12.8001342039
4000000.06,260.,0.596,0.404,486.2943670855,225.9566024007,6.8272201123,6.4319687460
4000000.06,260.,0.692,0.308,536.9191922905,164.8156843697,12.0190994360,14.3788678479
4000000.06,260.,0.788,0.212,576.9414959576,111.2614389519,8.8652653483,9.8005367065
4000000.06,260.,0.884,0.116,613.0744306619,62.2716721313,6.8581385477,7.0226624644
4000000.06,260.,0.98,0.02,648.9905241930,10.8016294706,4.6706802581,1.1080704604
4000000.06,280.,0.02,0.98,26.1755964626,751.9694800073,2.1444570887,7.6742068302
4000000.06,280.,0.116,0.884,123.6557518702,637.9754459303,2.1964838869,4.0607979449
4000000.06,280.,0.212,0.788,211.8933860339,532.1640126086,7.4285870396,10.4098609436
4000000.06,280.,0.308,0.692,288.0759579167,439.5088250473,7.4380492183,9.3850228442
4000000.06,280.,0.404,0.596,362.2905872403,353.2515452950,10.3522147303,11.4152883507
4000000.06,280.,0.5,0.5,424.3548734564,280.9619337533,10.1937676442,11.6937051765
4000000.06,280.,0.596,0.404,475.6952885862,218.2009895238,11.3519080824,12.6514755341
4000000.06,280.,0.692,0.308,523.3093520967,157.1709101264,14.1069629133,14.8335089331
4000000.06,280.,0.788,0.212,563.1231762560,106.3298926238,5.3112682217,6.3262146068
4000000.06,280.,0.884,0.116,603.3874763588,54.9328634355,4.5759627784,5.7350199135
4000000.06,280.,0.98,0.02,636.2947756460,10.8019022482,2.7692049381,0.9498371255
4000000.06,300.,0.02,0.98,38.0911805423,686.5797779945,1.4504431967,1.0757475429
4000000.06,300.,0.116,0.884,186.8936224269,521.1171560707,9.0304785532,11.0146021034
4000000.06,300.,0.212,0.788,251.6103835125,445.6691435619,6.9082808413,8.5874308147
4000000.06,300.,0.308,0.692,328.6629199337,357.0949817551,10.4460750046,12.1911881181
4000000.06,300.,0.404,0.596,396.9735107811,279.6094114599,7.1248744844,6.3899889566
4000000.06,300.,0.5,0.5,457.9072857738,207.8729019761,9.8742272813,10.9980254315
4000000.06,300.,0.596,0.404,504.7488438214,153.5839755412,9.7050237732,10.2536266725
4000000.06,300.,0.692,0.308,544.3871432722,104.5744778071,7.8541511161,6.2232133200
4000000.06,300.,0.788,0.212,574.1867839180,68.6587597619,7.3416091077,7.0387561724
4000000.06,300.,0.884,0.116,599.3597534524,36.2332311779,4.4323593472,1.0747592426
4000000.06,300.,0.98,0.02,623.4257509055,6.4271859386,2.3210048218,0.8589199247
4000000.06,320.,0.02,0.98,30.3945836832,634.7377576059,0.6326920069,0.9690837259
4000000.06,320.,0.116,0.884,156.1483406570,502.2980472219,4.5572538934,4.6309567747
4000000.06,320.,0.212,0.788,264.3114722828,386.1899867030,7.0422621744,8.4316053769
4000000.06,320.,0.308,0.692,349.5630784178,294.7814837243,7.7606055408,5.0710245749
4000000.06,320.,0.404,0.596,423.5740765942,215.4069285116,7.7270643528,9.3088020663
4000000.06,320.,0.5,0.5,477.2625035983,156.5938036392,5.5891967725,4.9264619432
4000000.06,320.,0.596,0.404,509.4031295086,119.2119968908,6.6988234180,4.4406792271
4000000.06,320.,0.692,0.308,541.2928351891,82.3304642708,0.7675136334,2.7301523425
4000000.06,320.,0.788,0.212,567.4619671708,53.2480980186,2.6723321435,1.9054776444
4000000.06,320.,0.884,0.116,589.9556201869,27.5934551560,5.8403088544,1.9502375467
4000000.06,320.,0.98,0.02,611.9302175496,4.3528031753,3.3006529846,0.1612345126
4000000.06,340.,0.02,0.98,24.4821132755,573.4830003875,0.3472800426,2.7830613467
4000000.06,340.,0.116,0.884,130.6792697927,468.3987921618,2.8139471791,3.7735323179
4000000.06,340.,0.212,0.788,223.1551440874,375.7895221641,4.0543393043,4.1671528718
4000000.06,340.,0.308,0.692,306.3577205879,292.0781667289,3.4285789691,3.3927692427
4000000.06,340.,0.404,0.596,374.4233638236,221.3619364152,3.5378389697,3.3411734293
4000000.06,340.,0.5,0.5,434.6101399464,161.8015827558,7.7717245174,7.3127577368
4000000.06,340.,0.596,0.404,477.9997354807,117.1982616819,4.9483893182,3.0303227250
4000000.06,340.,0.692,0.308,512.8671075244,81.5200420051,5.3607267438,3.2203573112
4000000.06,340.,0.788,0.212,546.4037802362,48.0195878040,4.2792478307,2.2959523659
4000000.06,340.,0.884,0.116,571.1864216056,24.1014471774,2.7805672428,0.6652027664
4000000.06,340.,0.98,0.02,588.6315258681,4.0369267083,1.6171386058,0.1489027074
4000000.06,360.,0.02,0.98,19.3194523815,505.4995470507,0.1831397073,2.8542711064
4000000.06,360.,0.116,0.884,106.2969343740,426.3288476351,0.9489371763,2.6925369799
4000000.06,360.,0.212,0.788,186.9997242323,350.5363170107,1.8596689670,2.3740823030
4000000.06,360.,0.308,0.692,259.1297692767,282.0776850853,3.8635903116,2.2364314552
4000000.06,360.,0.404,0.596,325.1337349806,220.4051235013,3.7398383585,4.0963153224
4000000.06,360.,0.5,0.5,382.4638429580,165.5068118959,1.6269879098,1.3163074406
4000000.06,360.,0.596,0.404,429.9887387922,121.7000923556,4.5124286008,3.4023352135
4000000.06,360.,0.692,0.308,471.7505499395,82.4640343715,3.3834539741,1.1547056338
4000000.06,360.,0.788,0.212,503.1839475905,52.1745362896,4.9883552831,1.4984858326
4000000.06,360.,0.884,0.116,532.8616062931,25.9388771275,4.2583773525,0.8070986967
4000000.06,360.,0.98,0.02,556.0789298351,4.2135047448,4.4785669853,0.2759063039
4000000.06,380.,0.02,0.98,15.2571585557,433.8578732478,0.1814473610,3.2569228463
4000000.06,380.,0.116,0.884,84.6913745491,374.6253073442,0.9922950157,2.9562226111
4000000.06,380.,0.212,0.788,151.1864300001,318.0906028839,1.4306560699,4.8256137783
4000000.06,380.,0.308,0.692,213.5604491688,263.3766889397,2.3988724670,3.3428747536
4000000.06,380.,0.404,0.596,274.3506705266,211.1740565568,3.0480753753,2.9743538786
4000000.06,380.,0.5,0.5,327.8315314822,164.1880230996,3.9804790979,2.6367967583
4000000.06,380.,0.596,0.404,377.2122954521,121.6777245920,4.4398327184,1.9447762950
4000000.06,380.,0.692,0.308,419.2907958955,85.4113963980,3.1627279338,0.9276735693
4000000.06,380.,0.788,0.212,454.3658745199,54.1212591335,2.9190389924,1.0577525358
4000000.06,380.,0.884,0.116,485.1505755698,27.5388996349,0.9449390691,0.3386851782
4000000.06,380.,0.98,0.02,514.9717176410,4.4367277519,2.5825549226,0.1180062250
4000000.06,400.,0.02,0.98,12.0283611642,366.4342504832,0.1761466627,4.5137944385
4000000.06,400.,0.116,0.884,66.9941555331,320.7518212023,0.3705767570,1.9739231128
4000000.06,400.,0.212,0.788,120.0759753277,277.4972035353,1.0998271521,2.2335612953
4000000.06,400.,0.308,0.692,172.6170975113,235.4885430440,1.5024616065,1.0800289940
4000000.06,400.,0.404,0.596,222.2865848709,194.2681189065,1.6582276250,1.7244837308
4000000.06,400.,0.5,0.5,271.8587536872,154.7739223818,1.1696616383,0.9172291189
4000000.06,400.,0.596,0.404,316.9090181417,118.8632052594,3.4920288467,2.5178220752
4000000.06,400.,0.692,0.308,362.0981986686,84.0581466975,1.9520080196,1.2263536165
4000000.06,400.,0.788,0.212,398.9208653742,54.5613403369,3.7126112807,0.7292289570
4000000.06,400.,0.884,0.116,431.3438907256,28.2496671487,1.6593745908,0.4485908238
4000000.06,400.,0.98,0.02,462.9280091532,4.5763898859,3.0944825228,0.2018885190
4500000.055,200.,0.02,0.98,39.4101454361,857.2828214216,4.6405112959,12.4665372523
4500000.055,200.,0.116,0.884,148.9610324640,732.8695920768,24.4950816228,23.8918356685
4500000.055,200.,0.212,0.788,237.6539909317,614.0551230829,12.4497618949,24.0855270867
4500000.055,200.,0.308,0.692,319.8509893280,513.7002420538,29.2827070790,37.5402811235
4500000.055,200.,0.404,0.596,405.7375199092,398.5337189029,30.3015485203,52.3468211679
4500000.055,200.,0.5,0.5,453.2325526525,338.9617267323,5.0778562790,14.8617281496
4500000.055,200.,0.596,0.404,516.8028521108,265.5875514315,8.5537279050,14.5319052836
4500000.055,200.,0.692,0.308,543.5033363128,225.8204863756,24.1314790693,26.6454970489
4500000.055,200.,0.788,0.212,580.6162019962,174.3365320570,20.2480591820,15.4519691246
4500000.055,200.,0.884,0.116,645.0360185589,94.7391175407,8.3538269089,14.4065186259
4500000.055,200.,0.98,0.02,687.1166269851,19.3457514789,7.4823086480,4.5630928504
