Pressure(Pa),Temperature(K),CO2_mole_frac,CH4_mole_frac,CO2_uptake,CH4_uptake,CO2_Error,CH4_Error
18000000.04,340.,0.308,0.692,363.6250048510,94.0928136191,3.6418679924,1.6155714037
18000000.04,340.,0.404,0.596,433.9329780152,74.9173498974,5.3732136980,1.0231428268
18000000.04,340.,0.5,0.5,491.2911071403,58.6947550869,2.0793657126,0.9376659837
18000000.04,340.,0.596,0.404,538.2362239566,45.1027859176,2.1681093943,0.5537781928
18000000.04,340.,0.692,0.308,580.9409219711,33.3449180268,1.9010901303,0.5279319090
18000000.04,340.,0.788,0.212,618.5396778416,22.3902050186,3.3726854008,0.3286410111
18000000.04,340.,0.884,0.116,654.1016033326,12.2334087823,1.6102725378,0.2257811899
18000000.04,340.,0.98,0.02,687.8904743885,2.1760371928,3.5137327200,0.0850769868
18000000.04,360.,0.02,0.98,28.1966573674,170.5794749804,0.3301950849,1.3780736780
18000000.04,360.,0.116,0.884,145.5912279993,140.0523290206,1.8734975103,0.8682528034
18000000.04,360.,0.212,0.788,241.0318386152,114.3305860959,1.9989169394,1.2226709980
18000000.04,360.,0.308,0.692,321.7546426056,92.9422194906,1.6952048419,0.9687092221
18000000.04,360.,0.404,0.596,387.2923719323,74.9017350229,3.8267095614,0.7873045057
18000000.04,360.,0.5,0.5,445.0799439342,59.1176828025,4.4892150649,0.6188503158
18000000.04,360.,0.596,0.404,494.3504898367,45.4754542919,1.4569307689,0.2907348347
18000000.04,360.,0.692,0.308,538.0504624074,32.9139010769,4.9984300682,0.6536220821
18000000.04,360.,0.788,0.212,580.3026223744,21.7820205754,4.3183453028,0.3179784459
18000000.04,360.,0.884,0.116,614.7335209875,11.8471478421,3.7988414086,0.1175706553
18000000.04,360.,0.98,0.02,649.0375780141,2.0071578494,1.8490626486,0.0523490364
18000000.04,380.,0.02,0.98,23.1322683454,158.5180618858,0.2407387334,0.7500292715
18000000.04,380.,0.116,0.884,121.9074033357,132.9153699470,1.0400714992,0.7791364122
18000000.04,380.,0.212,0.788,206.8478946609,110.8585806246,3.5697061756,1.0519553558
18000000.04,380.,0.308,0.692,280.3440924771,91.4263500175,2.6970162146,1.3568062916
18000000.04,380.,0.404,0.596,344.8658161495,73.7138110670,3.1773201570,0.8496538020
18000000.04,380.,0.5,0.5,401.0245421437,58.5561109146,1.0740181751,0.5464546554
18000000.04,380.,0.596,0.404,449.5650442482,45.4293390256,2.9615260034,0.6764446908
18000000.04,380.,0.692,0.308,495.9286901357,32.9139673821,2.5150595142,0.3617981721
18000000.04,380.,0.788,0.212,534.9329780810,21.9193386437,2.7284027401,0.3089337780
18000000.04,380.,0.884,0.116,574.4983695607,11.5987685644,3.2263773348,0.2662618190
18000000.04,380.,0.98,0.02,609.0430164353,1.9652198107,1.5513249947,0.0236836753
18000000.04,400.,0.02,0.98,19.0894314557,147.0741491151,0.2338107039,0.5133009479
18000000.04,400.,0.116,0.884,103.2245014380,125.3425204914,1.4488967955,0.2698566233
18000000.04,400.,0.212,0.788,178.1637837126,106.0752903735,1.4651065508,0.5619154463
18000000.04,400.,0.308,0.692,245.9705680870,88.2877933949,2.1935770772,0.2928409956
18000000.04,400.,0.404,0.596,305.6039352188,72.3470288353,2.5294332377,0.9604997989
18000000.04,400.,0.5,0.5,358.8286652892,57.9310517980,2.4109616746,0.3500107858
18000000.04,400.,0.596,0.404,408.9086332728,44.6624530871,4.2477891603,0.5384255995
18000000.04,400.,0.692,0.308,452.0966932040,32.9172826420,1.1253164747,0.2472613797
18000000.04,400.,0.788,0.212,493.0280640057,21.7071288524,2.3927241091,0.2385107245
18000000.04,400.,0.884,0.116,529.8591327687,11.5991995482,2.2080903381,0.2827277813
18000000.04,400.,0.98,0.02,566.7020218947,1.9387971886,0.7733157395,0.0336739036
19500000.035,200.,0.02,0.98,193.0796268797,233.0367517707,7.0206009362,2.0176641077
19500000.035,200.,0.116,0.884,443.1490421914,153.1306318087,19.8862402378,7.3207806356
19500000.035,200.,0.212,0.788,579.4340984788,107.7836106884,16.3014003812,4.4292205219
19500000.035,200.,0.308,0.692,663.0213401035,81.0048965770,47.1534393208,12.2357054478
19500000.035,200.,0.404,0.596,702.2175725572,68.7533201701,28.1625245373,7.7404986438
19500000.035,200.,0.5,0.5,752.8239103933,54.4934255727,24.5131456372,7.1466392310
19500000.035,200.,0.596,0.404,770.2245756940,48.4523256854,11.1146058385,4.4944854185
19500000.035,200.,0.692,0.308,810.9594556939,34.8029030606,26.9392844805,4.6736053991
19500000.035,200.,0.788,0.212,827.1474426867,30.3649302890,13.5023946463,2.4307579804
19500000.035,200.,0.884,0.116,851.4867519361,20.2510998220,14.9294258561,3.0969730884
19500000.035,200.,0.98,0.02,900.7990328122,4.5460170943,6.7264541462,1.3719069978
19500000.035,220.,0.02,0.98,144.6512363711,239.0699613392,10.8783407014,3.9566381515
19500000.035,220.,0.116,0.884,408.5881195864,153.6320648806,17.6012209262,5.4868242616
19500000.035,220.,0.212,0.788,516.3618240756,119.2002720221,9.1786284561,3.9450805976
19500000.035,220.,0.308,0.692,597.0802636243,93.7126196046,12.3886292635,4.6091301699
19500000.035,220.,0.404,0.596,660.1911815216,74.3848196869,19.5624278097,6.0856925834
19500000.035,220.,0.5,0.5,696.0747118093,62.5094258298,19.8580655023,5.1492342160
19500000.035,220.,0.596,0.404,735.8746011038,49.8338608240,7.6699654667,3.2402250032
19500000.035,220.,0.692,0.308,761.5397913672,42.1926507076,7.0663934180,2.1847216443
19500000.035,220.,0.788,0.212,795.4739619608,30.9968519937,14.4420956640,2.4315143884
19500000.035,220.,0.884,0.116,835.3514110211,18.2128116814,7.1473331394,2.3684242780
19500000.035,220.,0.98,0.02,872.5991021135,4.1909527505,14.8592475653,0.4413470227
19500000.035,240.,0.02,0.98,110.5093910938,238.2140275177,4.0840072387,2.5383923701
19500000.035,240.,0.116,0.884,367.0809152597,157.4518411238,8.8350621307,3.4150639093
19500000.035,240.,0.212,0.788,483.5757744231,120.0144004153,17.4443031866,4.9021403757
19500000.035,240.,0.308,0.692,559.4808712727,95.3220457143,13.4770594298,5.6442056918
19500000.035,240.,0.404,0.596,619.0672297305,76.9733083737,5.8536198966,2.0575298802
19500000.035,240.,0.5,0.5,659.9603207415,63.6658548159,4.8382220875,1.4794686866
19500000.035,240.,0.596,0.404,698.9373309264,52.0226949203,11.6641805611,2.3896427821
19500000.035,240.,0.692,0.308,734.3581394695,41.1759930823,9.8395903424,3.0881459139
19500000.035,240.,0.788,0.212,768.7768540162,29.1145799877,13.2061488243,2.8995329540
19500000.035,240.,0.884,0.116,806.0642797131,18.1455450564,11.3575097996,1.3305079871
19500000.035,240.,0.98,0.02,851.5427622711,3.5682143160,6.6030938280,0.4827309973
19500000.035,260.,0.02,0.98,88.0158769744,231.7123385615,2.0054756310,0.9594759746
19500000.035,260.,0.116,0.884,326.3724037617,158.0927140304,9.4170888466,2.5579143947
19500000.035,260.,0.212,0.788,449.9112899553,119.9835021923,6.8425005684,1.6193974594
19500000.035,260.,0.308,0.692,527.8525807034,95.8918394470,10.6033997592,2.5423480556
19500000.035,260.,0.404,0.596,585.7965451990,77.5788406090,16.1175913256,4.7588831289
19500000.035,260.,0.5,0.5,634.2713988265,62.7147730329,7.7342162560,2.1671812342
19500000.035,260.,0.596,0.404,673.7042203900,50.4455925954,7.0359135565,1.7505958843
19500000.035,260.,0.692,0.308,704.0904635960,40.4001227892,15.0222136375,2.9866794800
19500000.035,260.,0.788,0.212,742.0148250015,28.2049058019,4.0584214213,0.8676160654
19500000.035,260.,0.884,0.116,779.5363848097,16.6713815539,5.9053496219,0.5237738774
19500000.035,260.,0.98,0.02,816.0985857797,3.2264773173,8.9266937223,0.4282551468
19500000.035,280.,0.02,0.98,68.9577240174,222.9093287378,0.6880030677,0.7544598663
19500000.035,280.,0.116,0.884,284.9476691977,157.9698836482,5.6022676627,2.0807449513
19500000.035,280.,0.212,0.788,410.6972360314,120.4041755311,3.6122199496,1.5678786870
19500000.035,280.,0.308,0.692,492.3784896013,95.1270089697,8.9160955705,2.6939735081
19500000.035,280.,0.404,0.596,554.0232278696,76.7515174811,9.3912228065,2.7327608546
19500000.035,280.,0.5,0.5,598.7711210743,62.6305654294,5.1469105392,0.9638530320
19500000.035,280.,0.596,0.404,643.5864812735,49.4075183907,7.5356376333,2.0800937293
19500000.035,280.,0.692,0.308,675.5346490481,39.3599599707,6.6993001346,1.1580486112
19500000.035,280.,0.788,0.212,711.6746812108,28.0001553456,3.8722072402,0.9338919515
19500000.035,280.,0.884,0.116,750.8581840429,15.6587685458,7.1343734131,1.1388384743
19500000.035,280.,0.98,0.02,792.0518759751,2.9282365295,4.3350522009,0.0784422738
19500000.035,300.,0.02,0.98,54.8915830912,211.0970574307,0.9969780623,1.6832082143
19500000.035,300.,0.116,0.884,244.0117521026,157.0308362590,3.9322227258,1.5032847215
19500000.035,300.,0.212,0.788,366.9562558941,120.7890440621,4.1099327126,0.9621165808
19500000.035,300.,0.308,0.692,452.1640692725,96.1428377800,4.6751002717,1.2384746983
19500000.035,300.,0.404,0.596,515.4412905832,76.6406883400,7.7195653345,1.9238330888
19500000.035,300.,0.5,0.5,567.5800930065,61.2534064339,5.8179073760,1.2413056430
19500000.035,300.,0.596,0.404,609.7998833644,48.2169753794,1.2926561276,1.0087359796
19500000.035,300.,0.692,0.308,647.2560674732,37.0562852687,7.1740898263,0.8830651195
19500000.035,300.,0.788,0.212,684.4653878491,25.8738138999,5.3076391093,1.1225605681
19500000.035,300.,0.884,0.116,719.3965605905,14.8832629313,3.0762438652,0.6773269274
19500000.035,300.,0.98,0.02,757.9339442013,2.6577444678,4.3046727682,0.1524267850
19500000.035,320.,0.02,0.98,43.7903528839,198.3061876828,0.5179918324,0.4205461633
19500000.035,320.,0.116,0.884,206.7961578417,153.2959638239,4.9548801945,0.9117699576
19500000.035,320.,0.212,0.788,322.7480986445,120.7177659725,5.1426805152,1.1412399718
19500000.035,320.,0.308,0.692,409.8482611975,95.9712399235,3.2275182547,1.3882212866
19500000.035,320.,0.404,0.596,475.1781339889,77.1682125079,3.7871048826,0.7232535672
19500000.035,320.,0.5,0.5,532.5620860607,60.4321833844,2.1905286559,0.8255886803
19500000.035,320.,0.596,0.404,579.8327174862,46.5474767589,6.0202582237,1.6608573646
19500000.035,320.,0.692,0.308,619.6823432307,34.8823366897,8.7427204836,1.3072561872
19500000.035,320.,0.788,0.212,652.4291129080,24.3653043040,3.7547684036,0.7438300812
19500000.035,320.,0.884,0.116,689.7750948642,13.6231657657,3.9492480660,0.3442527140
19500000.035,320.,0.98,0.02,725.6568066346,2.4766981203,2.8998834632,0.0755243292
19500000.035,340.,0.02,0.98,34.9638151282,186.1057657373,0.3369499226,1.0920160004
19500000.035,340.,0.116,0.884,173.6104889973,149.2625522275,1.1978984845,0.7056328373
19500000.035,340.,0.212,0.788,278.9979349944,119.9216062884,2.8203263525,0.7275312275
19500000.035,340.,0.308,0.692,363.6621026053,96.1274549737,2.5913825934,1.2003980756
19500000.035,340.,0.404,0.596,434.2674942853,76.3252413529,1.8217700974,0.2726292912
19500000.035,340.,0.5,0.5,488.3381077100,60.6422051041,4.9837652006,0.5870485560
19500000.035,340.,0.596,0.404,540.4949134553,46.2483408510,4.3350340450,0.4100049128
19500000.035,340.,0.692,0.308,580.5313918595,34.5368534472,2.8329321300,0.5527945810
19500000.035,340.,0.788,0.212,620.8257360267,22.9969307475,2.6491196211,0.4744970012
19500000.035,340.,0.884,0.116,655.6658010479,12.6457276659,2.4750824151,0.3300014513
19500000.035,340.,0.98,0.02,690.3267421082,2.2879272171,2.2277862505,0.0750713080
19500000.035,360.,0.02,0.98,28.3516859731,173.8357564849,0.6335742701,1.1191791047
19500000.035,360.,0.116,0.884,146.7168902509,143.1134743227,0.9259626520,0.7429931204
19500000.035,360.,0.212,0.788,242.2897980055,117.0968721755,3.4910040285,0.8326646353
19500000.035,360.,0.308,0.692,322.1642636431,95.3599391358,1.9545435007,0.6977866526
19500000.035,360.,0.404,0.596,388.2045402448,76.6602483738,1.7508162221,0.3552215285
19500000.035,360.,0.5,0.5,445.0135680503,60.8764945269,5.6868266368,0.7111918828
19500000.035,360.,0.596,0.404,497.3410416506,46.6914916524,2.9774740217,0.4991194707
19500000.035,360.,0.692,0.308,541.8694398089,34.0421503531,2.6055882499,0.7403098196
19500000.035,360.,0.788,0.212,579.7914371419,22.8199953224,1.8458978241,0.2920280471
19500000.035,360.,0.884,0.116,616.9618412461,12.2384811301,1.8941418526,0.1180948283
19500000.035,360.,0.98,0.02,651.7598075902,2.1351931898,2.5145374256,0.0754601529
19500000.035,380.,0.02,0.98,23.4990632988,162.3820305446,0.3246054014,0.5038912753
19500000.035,380.,0.116,0.884,123.8827678282,136.0803823443,1.1532797725,1.0038608444
19500000.035,380.,0.212,0.788,209.7242435840,113.3132322660,0.7851547249,0.4305365356
19500000.035,380.,0.308,0.692,283.3608309412,93.1761110821,2.9847681518,0.3780705736
19500000.035,380.,0.404,0.596,347.0831343780,76.0453671054,2.8111217115,0.3016843301
19500000.035,380.,0.5,0.5,404.1571201642,60.1703773038,4.3597980037,1.2813881609
19500000.035,380.,0.596,0.404,454.6338886377,46.4724524256,1.8119800513,0.8424162736
19500000.035,380.,0.692,0.308,499.4305181080,33.8622643466,2.2381071528,0.4624876981
19500000.035,380.,0.788,0.212,539.6762169356,22.6042050503,1.4248551382,0.4217152268
19500000.035,380.,0.884,0.116,579.9702883252,11.9654363181,2.4012561217,0.1614844045
19500000.035,380.,0.98,0.02,612.7003276427,2.0498915505,4.2041776398,0.0755732692
19500000.035,400.,0.02,0.98,19.7073636578,151.1485041721,0.1999173487,1.3107269815
19500000.035,400.,0.116,0.884,105.3149780799,128.8107797190,1.2149485012,0.7945995588
19500000.035,400.,0.212,0.788,181.0797763144,108.5811959342,1.0521371665,0.8433220266
19500000.035,400.,0.308,0.692,249.3160035656,90.4750361664,0.5040305569,0.4300616071
19500000.035,400.,0.404,0.596,310.8168061840,73.9126272080,2.4407892188,0.4504741590
19500000.035,400.,0.5,0.5,365.4972594086,59.1723514396,2.0870306791,0.4754851963
19500000.035,400.,0.596,0.404,413.6458710200,45.9134001352,2.4068781902,0.5550860637
19500000.035,400.,0.692,0.308,458.3368446311,33.7972189458,3.2325798210,0.6855560821
19500000.035,400.,0.788,0.212,497.6426427563,22.5065706439,2.4456052404,0.2030542583
19500000.035,400.,0.884,0.116,537.4647179627,11.8954511800,1.5617265177,0.2073901575
19500000.035,400.,0.98,0.02,572.1082012563,2.0076219858,2.1057259119,0.0541890780
21000000.03,200.,0.02,0.98,188.1662657253,235.2744859517,2.4514830681,2.0820106189
21000000.03,200.,0.116,0.884,444.3696310498,152.4088665585,12.6415153003,3.6607583815
21000000.03,200.,0.212,0.788,560.3769457064,115.5199024610,35.7343525173,12.0729562711
21000000.03,200.,0.308,0.692,654.2284449191,84.4391743898,50.3382321731,13.3823949760
21000000.03,200.,0.404,0.596,708.3601605275,66.8050744905,24.2585479505,6.2718454362
21000000.03,200.,0.5,0.5,748.8778186277,54.6100564187,42.7911582252,9.8364016089
21000000.03,200.,0.596,0.404,776.4029884564,45.0766285164,19.7018070214,5.3383384607
21000000.03,200.,0.692,0.308,801.6439186175,39.2864938095,21.4365987154,4.3190269478
21000000.03,200.,0.788,0.212,822.4112960499,29.6399823893,12.9556662824,2.6257115601
21000000.03,200.,0.884,0.116,863.5332474719,19.1096558111,15.8793388157,2.0901395650
21000000.03,200.,0.98,0.02,904.5290847144,4.7473528329,12.9136299988,0.7959110726
21000000.03,220.,0.02,0.98,139.6043960417,241.4297633927,6.7406373288,1.7347971665
21000000.03,220.,0.116,0.884,398.2914014634,158.2411050671,12.8575158226,3.0927723462
21000000.03,220.,0.212,0.788,528.6009006009,116.6643302059,19.0047092045,5.5380586984
21000000.03,220.,0.308,0.692,610.5796636124,90.1596886371,6.2488724775,1.4421210407
21000000.03,220.,0.404,0.596,654.9690361178,75.2399246934,21.4798704699,5.4963244476
21000000.03,220.,0.5,0.5,699.6429156657,61.6522322095,10.3988032222,2.4387348329
21000000.03,220.,0.596,0.404,739.4817212318,49.1404078941,8.6891577956,2.5650009624
21000000.03,220.,0.692,0.308,773.6531174163,39.3291943581,18.5298766181,3.6583659843
21000000.03,220.,0.788,0.212,799.2070144167,30.3017745864,17.5294646580,2.6329818919
21000000.03,220.,0.884,0.116,828.2405534775,18.7476294213,5.3683268175,1.7789734723
21000000.03,220.,0.98,0.02,880.7155997624,4.1996718843,9.4958092363,0.5232046038
21000000.03,240.,0.02,0.98,108.6742342905,239.6182721873,2.8816057420,2.0209640864
21000000.03,240.,0.116,0.884,358.1783634779,161.7874055146,9.5014195294,4.3006414362
21000000.03,240.,0.212,0.788,481.3359065793,121.2220501680,16.4371719769,4.9018924752
21000000.03,240.,0.308,0.692,557.5393312032,97.2231815495,8.5462325035,2.3968310878
21000000.03,240.,0.404,0.596,613.7112414483,78.8082716198,11.1597428608,1.9358244077
21000000.03,240.,0.5,0.5,662.5866235264,63.5984887331,16.3760238332,4.3802982370
21000000.03,240.,0.596,0.404,700.3002187688,51.7133148590,13.9250368641,3.3672065872
21000000.03,240.,0.692,0.308,737.7812256397,40.8418480289,10.3225442921,3.7775157492
21000000.03,240.,0.788,0.212,768.6148241186,30.4325284400,11.1993879724,1.5503604300
21000000.03,240.,0.884,0.116,805.2815898374,18.1631822395,12.3827163360,0.9804770138
21000000.03,240.,0.98,0.02,852.1822439040,3.5799171837,7.0540767881,0.4317514685
21000000.03,260.,0.02,0.98,85.4064864011,234.4247516663,2.5123864647,1.2588577200
21000000.03,260.,0.116,0.884,321.7094524490,160.6498072053,7.5322486163,2.6361807053
21000000.03,260.,0.212,0.788,440.2662375316,123.5070268037,7.2404029843,1.9457820887
21000000.03,260.,0.308,0.692,521.9952271825,98.2145768938,5.9809805933,1.5459455495
21000000.03,260.,0.404,0.596,582.7990830191,79.1435770141,7.7240296733,2.7222263374
21000000.03,260.,0.5,0.5,626.9909645382,65.4491994640,3.5149141175,1.0028375280
21000000.03,260.,0.596,0.404,667.3729612426,52.4584195394,10.8501821486,2.2522667336
21000000.03,260.,0.692,0.308,700.8271341766,41.3667531415,6.5190107171,2.6741979340
21000000.03,260.,0.788,0.212,741.0955644713,29.3428687899,9.7316995020,1.8957209330
21000000.03,260.,0.884,0.116,778.3127953977,17.1639960343,11.4947928155,1.5025910565
21000000.03,260.,0.98,0.02,820.6255119932,3.1911034933,9.7400001660,0.5453510161
21000000.03,280.,0.02,0.98,67.4822699498,224.9895549172,1.4639613305,0.4583401105
21000000.03,280.,0.116,0.884,281.4824843503,161.3870215669,2.5514861783,1.0362824986
21000000.03,280.,0.212,0.788,405.8598889030,122.8639989781,7.6584331548,3.4599858474
21000000.03,280.,0.308,0.692,489.6941761124,96.9408208571,12.2867564626,3.2895320118
21000000.03,280.,0.404,0.596,547.7137000048,79.6827045920,4.5434792115,1.3027016599
21000000.03,280.,0.5,0.5,599.2421170730,63.1486079538,9.2869986477,1.2568084977
21000000.03,280.,0.596,0.404,639.6070197141,50.8317209253,5.8368398039,1.8628343222
21000000.03,280.,0.692,0.308,677.8430749968,39.2851345529,6.9228368053,1.6084261880
21000000.03,280.,0.788,0.212,712.9681926157,28.2198244718,11.0826919734,1.6741544658
21000000.03,280.,0.884,0.116,752.5821385091,15.7363787819,4.6256416144,1.1156024509
21000000.03,280.,0.98,0.02,790.1070625745,2.9862535792,3.9041095184,0.2262181828
21000000.03,300.,0.02,0.98,54.1291696841,212.8472826317,0.9497897738,1.1449920720
21000000.03,300.,0.116,0.884,241.7759759228,159.5060093597,2.6649112210,0.5974767974
21000000.03,300.,0.212,0.788,360.2743865979,124.0815613582,2.4845765071,0.6239955173
21000000.03,300.,0.308,0.692,446.2189722886,98.6073357436,6.7096012671,2.0033887185
21000000.03,300.,0.404,0.596,512.5393005652,78.8850198883,4.1577306545,1.0188173250
21000000.03,300.,0.5,0.5,567.1813830733,62.5573313365,3.1712119820,1.4858865694
21000000.03,300.,0.596,0.404,608.9445437197,49.6841768359,3.2797099351,0.6496387880
21000000.03,300.,0.692,0.308,646.5184768282,37.9533614666,2.9977361365,1.3995688996
21000000.03,300.,0.788,0.212,682.2928051479,27.0197003592,2.5734827053,1.1788219793
21000000.03,300.,0.884,0.116,721.0750521225,15.2441621327,4.7645786557,0.2441731265
